void_id,sample,RA,Dec,z_void,R_void_mpc,M_annulus_1e14,N_in_annulus,V_annulus_mpc3,rho_annulus,rho_mean_bin,delta
14277,LOWZ North,156.26,18.601,0.223,54.696,365.0751539398899,207,38383390.728279725,9.511279410521529e-06,7.1581671400889666e-06,0.32873111571453417
8865,LOWZ North,184.833,6.823,0.39,72.547,657.7813605159937,329,89564315.31876568,7.344234790104783e-06,8.493616139916026e-06,-0.13532296855395756
16380,LOWZ North,188.231,53.323,0.37,78.623,766.0087333569901,394,114005412.29706244,6.719055858164093e-06,8.493616139916026e-06,-0.20892871216681544
17622,LOWZ North,225.146,48.889,0.331,87.418,956.581065913324,540,156703694.25398198,6.104393840025992e-06,8.493616139916026e-06,-0.2812962418517839
12455,LOWZ North,230.221,12.59,0.381,57.114,408.98405293323015,200,43702307.441113755,9.358408671768915e-06,8.493616139916026e-06,0.10181676656998526
13752,LOWZ North,203.972,21.965,0.324,81.035,753.0709045943553,437,124822979.72567533,6.033111100611334e-06,8.493616139916026e-06,-0.289688749617665
8535,LOWZ North,168.329,5.733,0.395,42.645,133.440987235595,62,18192022.83783444,7.3351374074835806e-06,8.493616139916026e-06,-0.13639405329234705
1027,LOWZ North,198.083,0.297,0.362,32.392,59.64078544063114,35,7972415.550621371,7.48089271839107e-06,8.493616139916026e-06,-0.11923348133966513
8619,LOWZ North,217.624,7.048,0.329,59.897,399.82794742658825,239,50407115.83210255,7.93197430216691e-06,8.493616139916026e-06,-0.06612517312969463
12177,LOWZ North,146.516,8.856,0.363,43.836,236.7621945369122,132,19759201.54527431,1.1982376615493211e-05,8.493616139916026e-06,0.410750900218064
8918,LOWZ North,219.362,6.543,0.385,42.398,158.13439396202028,83,17877745.389568914,8.845320845339177e-06,8.493616139916026e-06,0.04140812342228461
12010,LOWZ North,229.261,11.86,0.31,60.546,429.87131788105603,264,52063457.50462902,8.256680183847483e-06,8.493616139916026e-06,-0.027895769265466837
254,LOWZ North,232.596,0.99,0.322,28.823,41.920266289970144,23,5616867.5309096165,7.463281991124583e-06,8.493616139916026e-06,-0.12130688882316615
14767,LOWZ North,193.507,27.325,0.22,34.965,85.04924898261021,58,10027143.58764561,8.481901973299648e-06,7.1581671400889666e-06,0.1849265052498102
12098,LOWZ North,134.782,10.919,0.321,60.412,318.6447102392675,195,51718542.51373362,6.161130897195196e-06,8.493616139916026e-06,-0.2746162770129485
12219,LOWZ North,186.736,12.092,0.326,73.28,756.7275805355182,433,92306656.05398202,8.19797415359706e-06,8.493616139916026e-06,-0.03480755210134658
15292,LOWZ North,168.821,27.207,0.392,78.646,899.8781965207605,410,114105493.37848285,7.886370496956747e-06,8.493616139916026e-06,-0.07149435917000165
16696,LOWZ North,193.474,44.31,0.349,53.518,255.59054174541367,135,35956404.870534465,7.108345304979722e-06,8.493616139916026e-06,-0.1630955310572818
3257,LOWZ North,125.791,27.498,0.268,35.948,84.9315872450306,47,10896846.554600978,7.794143637745355e-06,7.1581671400889666e-06,0.08884627659706806
14097,LOWZ North,138.654,20.509,0.301,75.82,758.795806762984,436,102241679.88932517,7.421589782018127e-06,8.493616139916026e-06,-0.12621554120628034
14780,LOWZ North,158.725,34.197,0.407,31.802,67.81608015973917,31,7544664.568246422,8.988614344123373e-06,6.64238378624601e-06,0.35322116778852247
17705,LOWZ North,223.611,56.323,0.242,38.548,52.061557591011514,38,13436377.19800736,3.874672229262241e-06,7.1581671400889666e-06,-0.45870609704510423
10400,LOWZ North,131.636,54.547,0.37,34.432,99.63384097824428,59,9575542.435507378,1.04050336207366e-05,8.493616139916026e-06,0.22504166062294767
12493,LOWZ North,143.528,13.307,0.348,48.005,237.6651134509323,122,25949922.095853414,9.158606047950688e-06,8.493616139916026e-06,0.07829290811831256
10173,LOWZ North,258.022,30.071,0.243,34.589,71.6423206163926,32,9707125.742056297,7.3803845257717175e-06,7.1581671400889666e-06,0.031043894524093087
11392,LOWZ North,194.129,6.789,0.376,45.769,246.18526629427953,122,22490075.19014559,1.0946395875196976e-05,8.493616139916026e-06,0.2887792072158797
3828,LOWZ North,119.898,20.972,0.32,92.396,867.8270475042194,470,185027442.89943448,4.690261260195321e-06,8.493616139916026e-06,-0.4477898243890155
11410,LOWZ North,155.659,7.973,0.396,60.146,414.90184006806277,189,51038380.59881195,8.12921247108927e-06,8.493616139916026e-06,-0.042903242014226246
16693,LOWZ North,196.785,46.319,0.291,60.039,383.40088297656257,225,50766472.38452012,7.552245901046109e-06,7.1581671400889666e-06,0.05505302589962219
9716,LOWZ North,247.518,32.792,0.39,84.799,790.315879970451,371,143037143.58742717,5.525249317408202e-06,8.493616139916026e-06,-0.34948210204107144
9487,LOWZ North,256.62,36.08,0.317,54.635,208.02601971626402,123,38255112.06651746,5.4378619870346025e-06,8.493616139916026e-06,-0.35977069160458136
16391,LOWZ North,166.353,47.518,0.257,65.697,412.9136964053205,242,66514028.354571834,6.2079189401094045e-06,7.1581671400889666e-06,-0.13275021124580108
14070,LOWZ North,219.789,23.701,0.373,59.855,342.7673319220201,183,50301153.19486008,6.814303652128697e-06,8.493616139916026e-06,-0.19771466712456492
11993,LOWZ North,211.491,13.936,0.383,91.207,1050.999752049684,530,177975880.203251,5.905293182702214e-06,8.493616139916026e-06,-0.3047374539390712
12484,LOWZ North,134.959,12.221,0.286,55.428,227.31041766501738,128,39945168.841778494,5.690560942811044e-06,7.1581671400889666e-06,-0.20502541622123702
7410,LOWZ North,162.941,6.187,0.216,28.279,38.960028034173334,25,5304797.13101781,7.344301218677939e-06,7.1581671400889666e-06,0.026003036104946142
8630,LOWZ North,165.795,6.683,0.4,55.68,274.74836506765786,124,40492474.383324236,6.78517105343421e-06,6.64238378624601e-06,0.02149638921554955
495,LOWZ North,229.374,0.885,0.379,31.161,37.67196516074861,23,7097588.154680115,5.307713597880133e-06,8.493616139916026e-06,-0.3750937750840469
1895,LOWZ North,247.842,16.137,0.337,53.58,173.17614953287327,103,36081514.96703609,4.799580884868228e-06,8.493616139916026e-06,-0.4349190255593915
17694,LOWZ North,223.29,45.646,0.216,37.576,66.98731010430379,44,12445383.329657342,5.3825027586473015e-06,7.1581671400889666e-06,-0.2480613188671082
11078,LOWZ North,240.641,39.128,0.264,63.356,335.5625861363678,189,59654043.51996785,5.625144019349599e-06,7.1581671400889666e-06,-0.21416419744570456
5735,LOWZ North,161.94,42.263,0.363,66.283,491.5472719581189,279,68309814.50433259,7.195851365208177e-06,8.493616139916026e-06,-0.1527929627769451
16555,LOWZ North,220.702,55.901,0.27,50.444,148.28567135981365,95,30109613.957928218,4.924861260825573e-06,7.1581671400889666e-06,-0.3119940950744043
15199,LOWZ North,150.638,28.543,0.308,57.703,388.4382988653318,221,45068366.244800635,8.618867982820309e-06,8.493616139916026e-06,0.014746586240889535
13132,LOWZ North,144.48,33.909,0.23,54.042,187.97383226022453,124,37022937.654130645,5.0772262864789795e-06,7.1581671400889666e-06,-0.29070861477315596
87,LOWZ North,221.96,0.289,0.391,45.034,134.71575908521814,73,21423883.930130865,6.288110947789066e-06,8.493616139916026e-06,-0.25966621940472634
12674,LOWZ North,130.262,57.878,0.393,51.218,224.4237228148466,114,31516971.841545213,7.1207260628704985e-06,8.493616139916026e-06,-0.16163787654513675
11423,LOWZ North,194.57,7.831,0.238,44.743,149.01175370459995,79,21011252.23180172,7.091997757233252e-06,7.1581671400889666e-06,-0.009243900227634558
16260,LOWZ North,159.768,53.098,0.224,74.446,479.9940668887863,293,96783370.01235792,4.959468417223926e-06,7.1581671400889666e-06,-0.3071594557427048
13653,LOWZ North,180.39,24.866,0.398,57.727,382.2825351230276,167,45124624.5362987,8.471705616420491e-06,8.493616139916026e-06,-0.0025796460700131343
14423,LOWZ North,251.775,43.335,0.393,76.329,407.4097894698227,211,104314661.77351098,3.905585107052304e-06,8.493616139916026e-06,-0.5401740504026454
12236,LOWZ North,195.005,12.221,0.279,66.044,481.52177477613964,271,67573551.11416493,7.125891222774614e-06,7.1581671400889666e-06,-0.004508963912506758
1019,LOWZ North,217.658,0.282,0.384,52.852,219.327604979556,123,34630671.70085548,6.333333839844001e-06,8.493616139916026e-06,-0.2543418803587918
11544,LOWZ North,137.673,10.483,0.374,79.817,993.6944653396432,480,119278683.59293532,8.33086378393346e-06,8.493616139916026e-06,-0.01916172726687111
11934,LOWZ North,138.349,22.948,0.257,79.302,798.323846061691,455,116984697.78516202,6.824173256640648e-06,7.1581671400889666e-06,-0.04665913451193427
14261,LOWZ North,178.128,18.823,0.221,48.441,225.15373861917348,135,26663425.07088165,8.444291684981511e-06,7.1581671400889666e-06,0.17967232668956087
11454,LOWZ North,135.017,17.891,0.382,50.95,171.07753613158306,98,31024815.060141098,5.514216146009317e-06,8.493616139916026e-06,-0.35078109780649513
3315,LOWZ North,124.389,27.477,0.324,62.187,472.06198971949203,240,56412514.101738356,8.368036724407314e-06,8.493616139916026e-06,-0.014785153159741686
4516,LOWZ North,123.037,19.734,0.377,69.635,414.6714497686359,202,79206236.11823344,5.235338403779771e-06,8.493616139916026e-06,-0.3836149035301787
15335,LOWZ North,172.931,24.955,0.28,47.0,145.15186256800044,77,24353994.864166096,5.960084305576229e-06,7.1581671400889666e-06,-0.16737284993010754
13550,LOWZ North,217.349,24.791,0.404,41.88,92.38284632717803,44,17230451.406743944,5.361603369893123e-06,6.64238378624601e-06,-0.1928193939960114
5431,LOWZ North,159.05,34.462,0.303,85.609,1037.653867012379,583,147175292.8168811,7.0504623918326556e-06,8.493616139916026e-06,-0.16991040380330144
8584,LOWZ North,150.578,7.102,0.377,62.216,496.1524308536626,266,56491472.36962252,8.782784552106337e-06,8.493616139916026e-06,0.03404538272354397
15699,LOWZ North,163.496,44.157,0.335,65.435,509.88638906264896,296,65721422.74991217,7.758298097150223e-06,8.493616139916026e-06,-0.0865730250405539
13645,LOWZ North,204.842,26.447,0.363,73.492,526.6782348400878,272,93110109.07322246,5.656509696770995e-06,8.493616139916026e-06,-0.3340280978571608
14726,LOWZ North,239.17,45.232,0.245,47.308,192.12849572936005,99,24835928.490702767,7.735909523224896e-06,7.1581671400889666e-06,0.08071093784612976
14711,LOWZ North,237.005,44.174,0.302,85.816,944.7868830717414,559,148245472.67418173,6.373124696686163e-06,8.493616139916026e-06,-0.24965708460316965
11748,LOWZ North,218.577,11.434,0.284,94.114,1329.0546431864248,789,195541675.63971257,6.796784566964747e-06,7.1581671400889666e-06,-0.050485349957856425
16529,LOWZ North,217.196,56.575,0.332,59.036,268.7341794690749,162,48264455.22299117,5.567952196444997e-06,8.493616139916026e-06,-0.34445445794539453
12752,LOWZ North,142.731,47.498,0.325,51.836,165.5171914805969,93,32671650.895314746,5.06607982593046e-06,8.493616139916026e-06,-0.4035426439720706
99,LOWZ North,207.623,0.114,0.228,32.214,76.33509531295876,33,7841706.786886032,9.734500076005989e-06,7.1581671400889666e-06,0.3599151689946432
7571,LOWZ North,184.189,6.288,0.317,47.186,178.61336483035583,104,24644279.543241054,7.247660233562899e-06,8.493616139916026e-06,-0.14669322062928136
16710,LOWZ North,188.76,45.811,0.289,61.165,438.437888181375,241,53676671.40131926,8.168127358407681e-06,7.1581671400889666e-06,0.14109201399649943
12522,LOWZ North,128.469,8.501,0.278,34.753,73.8092895537254,45,9845857.306848163,7.496481743889207e-06,7.1581671400889666e-06,0.04726274159002605
8579,LOWZ North,225.511,5.833,0.301,26.668,32.72256144140774,18,4448852.177826689,7.355281797066375e-06,8.493616139916026e-06,-0.13402234385187387
11122,LOWZ North,239.777,37.537,0.357,40.532,93.13605996376789,54,15619629.863786051,5.962757170046832e-06,8.493616139916026e-06,-0.29797190362481063
17626,LOWZ North,210.006,56.134,0.277,64.101,427.47900561045515,249,61783292.76828245,6.919006521936446e-06,7.1581671400889666e-06,-0.033410873687638974
13007,LOWZ North,137.157,47.861,0.22,33.956,70.62049342140655,32,9183880.22417359,7.689613942864909e-06,7.1581671400889666e-06,0.07424341907296356
14143,LOWZ North,197.603,24.04,0.25,79.491,820.6331344603302,465,117823119.69015871,6.964958461619094e-06,7.1581671400889666e-06,-0.026991361711549974
11659,LOWZ North,197.255,7.45,0.403,51.833,283.0602430770821,121,32665978.624294832,8.66529199485119e-06,6.64238378624601e-06,0.30454551764893434
7316,LOWZ North,151.529,5.29,0.407,30.166,31.34965804517101,12,6439168.89431444,4.8685876329244385e-06,6.64238378624601e-06,-0.26704210572633064
17437,LOWZ North,169.517,62.176,0.347,50.367,200.26364959067,115,29971942.296076026,6.681704095529667e-06,8.493616139916026e-06,-0.21332633998741943
15739,LOWZ North,208.099,44.381,0.393,78.978,616.3722980167781,300,115556673.4785528,5.333939438220123e-06,8.493616139916026e-06,-0.37200606310036777
13869,LOWZ North,177.712,17.914,0.329,45.629,164.36598736178155,99,22284325.27727333,7.3758565860376394e-06,8.493616139916026e-06,-0.13159996113144778
13611,LOWZ North,136.325,21.053,0.39,31.067,48.51647501230794,28,7033550.153220614,6.897864372246295e-06,8.493616139916026e-06,-0.1878766053684065
4373,LOWZ North,123.645,16.664,0.246,51.32,192.80897404711214,110,31705644.03535406,6.081219288026964e-06,7.1581671400889666e-06,-0.15045022433614452
5639,LOWZ North,136.204,40.926,0.398,53.662,283.2421587493918,112,36247428.43691682,7.81413112497986e-06,8.493616139916026e-06,-0.07999949653280226
11970,LOWZ North,216.866,17.064,0.407,45.885,91.14645775900134,45,22661509.9832087,4.022082280771993e-06,6.64238378624601e-06,-0.3944821000707186
4810,LOWZ North,170.611,40.463,0.315,53.512,264.0771911953765,155,35944312.81309768,7.34684211570599e-06,8.493616139916026e-06,-0.13501599381454665
16675,LOWZ North,179.276,44.534,0.26,57.405,356.22499953566546,192,44373716.06849975,8.027837898132321e-06,7.1581671400889666e-06,0.12149349701165905
14289,LOWZ North,218.456,40.365,0.375,47.942,220.39114065362028,115,25847888.941812623,8.526465784101477e-06,8.493616139916026e-06,0.003867568729774957
12701,LOWZ North,138.019,58.596,0.393,46.308,197.53991872515408,99,23294034.275330264,8.480279387858562e-06,8.493616139916026e-06,-0.0015702089472571946
10318,LOWZ North,217.105,40.107,0.257,33.863,39.294208227198546,26,9108627.212735167,4.313955035096794e-06,7.1581671400889666e-06,-0.39733804049688937
13156,LOWZ North,192.86,16.207,0.289,61.648,347.6536850299175,217,54958340.60729416,6.325767502954344e-06,7.1581671400889666e-06,-0.11628670033042521
13665,LOWZ North,140.677,19.264,0.406,48.834,187.9587284970429,81,27317662.357349787,6.880483624048922e-06,6.64238378624601e-06,0.03584554061689894
14050,LOWZ North,214.181,26.475,0.366,40.687,130.4185373409913,71,15799510.908450661,8.254593328660227e-06,8.493616139916026e-06,-0.028141466169221353
15239,LOWZ North,154.565,27.681,0.344,55.028,378.93152224245875,202,39086593.49650861,9.694667361490752e-06,8.493616139916026e-06,0.1414063458707942
17628,LOWZ North,196.573,55.274,0.225,64.612,422.2299437511459,237,63272674.10407842,6.673180005899733e-06,7.1581671400889666e-06,-0.06775297708167316
5426,LOWZ North,173.73,37.075,0.284,43.961,107.27484459053666,62,19928716.320854288,5.382927975058761e-06,7.1581671400889666e-06,-0.24800191589381376
14029,LOWZ North,208.569,25.861,0.274,59.986,289.18621755766645,173,50632147.26773957,5.711513991861102e-06,7.1581671400889666e-06,-0.20209826341242496
5678,LOWZ North,140.27,40.265,0.346,70.117,565.8509504008334,278,80862397.76703642,6.997701849394116e-06,8.493616139916026e-06,-0.1761221917590332
4404,LOWZ North,120.876,12.306,0.403,33.094,33.724253316323036,19,8502065.060481153,3.966595536074914e-06,6.64238378624601e-06,-0.40283553860764443
11651,LOWZ North,181.172,6.556,0.287,57.776,361.45882917136817,208,45239630.545856565,7.989871376269974e-06,7.1581671400889666e-06,0.1161895524237047
13224,LOWZ North,137.873,28.228,0.26,47.794,188.43202174847065,100,25609244.943284594,7.357968661933642e-06,7.1581671400889666e-06,0.027912385661644733
13133,LOWZ North,143.639,35.969,0.349,65.171,561.4857643729557,286,64929161.02426379,8.647667019186194e-06,8.493616139916026e-06,0.018137254701940313
13551,LOWZ North,218.792,22.848,0.27,56.285,255.9607792207382,147,41826800.7563986,6.119539974177482e-06,7.1581671400889666e-06,-0.14509680279672482
12665,LOWZ North,133.965,57.582,0.258,49.688,163.67539785681512,85,28776050.370985776,5.687903508184196e-06,7.1581671400889666e-06,-0.20539666134234713
12061,LOWZ North,140.402,11.131,0.275,43.697,125.78010060267853,73,19571832.997211397,6.426587669156984e-06,7.1581671400889666e-06,-0.10220206606168886
13206,LOWZ North,137.221,31.471,0.371,74.357,812.2599327230421,395,96436672.0156273,8.42272877885518e-06,8.493616139916026e-06,-0.008345957704364354
13857,LOWZ North,181.437,23.156,0.295,73.722,781.1718309671011,441,93987037.83718999,8.311484742399202e-06,7.1581671400889666e-06,0.16111912166050674
9280,LOWZ North,210.314,6.534,0.361,52.176,253.00331727313682,143,33318771.54471077,7.593416730074496e-06,8.493616139916026e-06,-0.10598541245712924
14400,LOWZ North,226.595,44.81,0.391,69.863,455.3225930210254,228,79986801.15732089,5.692471588224671e-06,8.493616139916026e-06,-0.32979410719155117
13795,LOWZ North,197.831,23.658,0.332,64.233,371.729554628917,210,62165761.06853625,5.979650988573825e-06,8.493616139916026e-06,-0.2959829017381348
11140,LOWZ North,252.025,36.608,0.33,53.577,189.06295712254,127,36075454.581577554,5.240764373322345e-06,8.493616139916026e-06,-0.3829760743844777
8373,LOWZ North,147.947,6.242,0.273,48.999,223.2288448240194,133,27595501.223517753,8.08932017635457e-06,7.1581671400889666e-06,0.1300826060697475
16563,LOWZ North,233.805,51.121,0.338,32.043,45.60966379316172,29,7717491.248397647,5.909908067940016e-06,8.493616139916026e-06,-0.3041941181958754
16256,LOWZ North,199.062,56.9,0.292,50.306,267.1626505241783,143,29863176.13283329,8.946223581035786e-06,7.1581671400889666e-06,0.24979249659216485
12422,LOWZ North,223.13,16.029,0.354,49.887,228.87305153126525,127,29123180.399883825,7.858793180849789e-06,8.493616139916026e-06,-0.07474118780608252
11697,LOWZ North,194.181,10.841,0.325,55.752,350.6505863533593,197,40649760.47004779,8.6261415147017e-06,8.493616139916026e-06,0.015602939031217497
11543,LOWZ North,129.652,8.961,0.312,29.216,23.408159260342615,13,5849771.521397761,4.001551030620321e-06,8.493616139916026e-06,-0.5288754560245663
4332,LOWZ North,118.762,20.092,0.249,35.495,34.284312238397675,25,10490064.966217719,3.2682650058705188e-06,7.1581671400889666e-06,-0.5434215292952912
12675,LOWZ North,135.233,56.697,0.217,27.885,70.26340632371257,35,5086143.191208377,1.3814673256774599e-05,7.1581671400889666e-06,0.9299176711600088
12277,LOWZ North,215.808,8.023,0.394,54.649,297.02980844363003,152,38284527.760782525,7.758481710930182e-06,8.493616139916026e-06,-0.08655140718345576
15406,LOWZ North,151.578,29.911,0.221,44.189,109.78573183856722,72,20240403.07652929,5.42408821718943e-06,7.1581671400889666e-06,-0.24225180677717234
8521,LOWZ North,142.837,6.434,0.287,52.516,222.53937494201807,143,33974381.19349412,6.550211280511357e-06,7.1581671400889666e-06,-0.08493177760166878
17554,LOWZ North,221.134,50.217,0.278,47.288,107.67178274190809,69,24804442.783892304,4.340826507573426e-06,7.1581671400889666e-06,-0.3935840805863783
16378,LOWZ North,191.584,55.193,0.261,74.916,615.1499130073646,367,98628034.68949704,6.237069560840315e-06,7.1581671400889666e-06,-0.12867785303448556
15601,LOWZ North,167.767,29.365,0.352,32.034,62.97815051585851,33,7710990.179735804,8.167323397890293e-06,8.493616139916026e-06,-0.038416233633670985
14280,LOWZ North,224.445,40.211,0.359,57.942,313.91488903727816,168,45630694.80286204,6.879467656442278e-06,8.493616139916026e-06,-0.19004255159213104
17486,LOWZ North,158.403,47.792,0.396,65.267,525.9902971540641,248,65216515.17416158,8.065292905476473e-06,8.493616139916026e-06,-0.05042884295496171
16667,LOWZ North,186.941,44.707,0.389,48.717,206.37887460390502,102,27121783.563492503,7.609340076059857e-06,8.493616139916026e-06,-0.10411066962403506
15784,LOWZ North,233.718,56.893,0.277,47.4,162.55849612639292,101,24981105.95097478,6.507257782958555e-06,7.1581671400889666e-06,-0.09093240551551604
16589,LOWZ North,199.729,50.309,0.392,79.064,623.9252124693708,311,115934577.42543498,5.381700837876926e-06,8.493616139916026e-06,-0.3663828516354245
11479,LOWZ North,169.047,9.652,0.238,71.817,504.42445152398574,297,86887722.70500307,5.805474419401955e-06,7.1581671400889666e-06,-0.18897193851640068
4900,LOWZ North,154.247,36.129,0.262,35.733,72.25170117843827,43,10702496.005139709,6.7509206397965956e-06,7.1581671400889666e-06,-0.05689256653586738
15224,LOWZ North,197.478,28.365,0.365,81.198,812.11921444012,405,125577731.33658786,6.467063911700912e-06,8.493616139916026e-06,-0.23859710573583212
12705,LOWZ North,137.44,59.53,0.327,64.36,402.23424629234415,215,62535228.71866214,6.432122413782856e-06,8.493616139916026e-06,-0.24271095987551317
1095,LOWZ North,204.447,2.828,0.221,30.967,56.18747987976071,30,6965848.722395987,8.066135530493455e-06,7.1581671400889666e-06,0.12684369792365638
5514,LOWZ North,182.304,35.755,0.389,25.219,38.73350985971202,15,3762358.897748631,1.0295006646731624e-05,8.493616139916026e-06,0.21208758167795042
7877,LOWZ North,179.211,4.616,0.336,35.504,62.63137004133976,38,10498046.472782193,5.966002360888882e-06,8.493616139916026e-06,-0.2975898295130788
3284,LOWZ South,332.562,21.087,0.381,98.092,971.0155198472418,459,221399892.00496313,4.385799428598974e-06,8.493616139916026e-06,-0.4836357852354822
5789,LOWZ South,5.575,29.235,0.292,78.899,654.0972918482084,361,115210253.63773638,5.677422548733658e-06,7.1581671400889666e-06,-0.20686085730835632
4501,LOWZ South,346.37,14.684,0.315,60.254,494.4544099500172,281,51313812.82068142,9.635893003661836e-06,8.493616139916026e-06,0.1344865184544476
5686,LOWZ South,349.211,21.548,0.222,62.238,319.8877952632182,190,56551420.86731592,5.656582811840514e-06,7.1581671400889666e-06,-0.20977218034472855
7599,LOWZ South,321.468,2.116,0.379,42.028,119.19020833446406,59,17413770.121832136,6.8445952542483564e-06,8.493616139916026e-06,-0.19414827071334695
1998,LOWZ South,15.754,-2.615,0.334,38.11,105.00878263412076,65,12983550.833003065,8.087832364563746e-06,8.493616139916026e-06,-0.0477751488491793
3372,LOWZ South,338.238,9.336,0.4,34.064,118.80686462230742,50,9271789.615959387,1.2813800737864782e-05,6.64238378624601e-06,0.9290967144050843
4803,LOWZ South,351.496,15.226,0.244,57.284,250.3816567930486,154,44093710.30983735,5.678398461677837e-06,7.1581671400889666e-06,-0.20672452171782313
7545,LOWZ South,40.64,-4.855,0.263,41.881,111.38634968653143,66,17231685.709239237,6.4640425531211155e-06,7.1581671400889666e-06,-0.09696959757763131
5820,LOWZ South,349.816,32.205,0.402,31.604,83.47667839932849,31,7404620.340082509,1.1273593319491963e-05,6.64238378624601e-06,0.6972210101493268
7505,LOWZ South,44.12,-7.483,0.293,23.058,9.60586964197309,6,2875686.5148108266,3.3403744088583313e-06,7.1581671400889666e-06,-0.5333478048939753
5548,LOWZ South,28.001,28.905,0.396,57.987,216.27742309757852,101,45737093.08464448,4.728709424040556e-06,8.493616139916026e-06,-0.44326311124212076
2628,LOWZ South,16.985,-2.106,0.361,50.895,356.562484547989,178,30924450.57606654,1.1530115423423062e-05,8.493616139916026e-06,0.35750371025562466
4766,LOWZ South,338.501,21.713,0.348,85.302,857.457741615718,466,145597620.6175908,5.889229082031589e-06,8.493616139916026e-06,-0.3066287685930419
5815,LOWZ South,344.587,29.799,0.397,62.515,392.7328967141621,170,57309859.38145085,6.852798121526638e-06,8.493616139916026e-06,-0.19318250217104943
2591,LOWZ South,36.102,-4.351,0.39,82.449,678.0255865715746,295,131471862.08477385,5.157191628839787e-06,8.493616139916026e-06,-0.3928155518350545
1731,LOWZ South,25.177,11.349,0.252,33.628,62.772815500229854,32,8920305.999598183,7.037069748846897e-06,7.1581671400889666e-06,-0.016917374080841062
590,LOWZ South,326.176,1.035,0.252,41.388,109.30455705503586,57,16630295.170074869,6.5726167778261855e-06,7.1581671400889666e-06,-0.081801716948384
789,LOWZ South,33.205,0.699,0.328,40.689,119.26500289408607,65,15801840.933405759,7.547538504957028e-06,8.493616139916026e-06,-0.11138690745781121
5735,LOWZ South,17.57,33.091,0.406,24.871,16.426926163943914,8,3608746.526073339,4.551975608499713e-06,6.64238378624601e-06,-0.3147075274504284
7563,LOWZ South,43.33,-7.013,0.409,24.55,38.97563599260072,12,3470812.282684691,1.1229543063173924e-05,6.64238378624601e-06,0.6905893162069726
3747,LOWZ South,22.992,20.236,0.299,86.092,802.6903642771182,471,149680431.799286,5.362694071817524e-06,7.1581671400889666e-06,-0.2508286036261969
1268,LOWZ South,339.772,4.107,0.22,48.373,208.63082961936013,123,26551294.71210806,7.857651835118203e-06,7.1581671400889666e-06,0.09771840770688436
5746,LOWZ South,22.803,29.092,0.317,61.258,305.3263888951316,175,53921886.364350066,5.662383300762919e-06,8.493616139916026e-06,-0.33333656625328706
5639,LOWZ South,10.978,27.261,0.389,72.04,708.4780188546694,334,87699627.5053182,8.078460981053842e-06,8.493616139916026e-06,-0.04887849321458603
490,LOWZ South,344.624,0.948,0.41,23.679,31.806612329363897,13,3114344.91279647,1.0212938264697124e-05,6.64238378624601e-06,0.5375411288104806
573,LOWZ South,342.839,-0.346,0.235,21.07,14.657978111479038,11,2194169.8499662643,6.680420894355287e-06,7.1581671400889666e-06,-0.06674142086709385
6407,LOWZ South,5.678,-2.705,0.24,48.713,192.34171921161447,106,27115103.45837768,7.093527026620552e-06,7.1581671400889666e-06,-0.009030260428874429
3858,LOWZ South,333.85,23.415,0.277,83.802,519.9979544581146,304,138051073.11527097,3.7667070796611815e-06,7.1581671400889666e-06,-0.47378888953766923
5752,LOWZ South,28.668,29.458,0.27,38.989,46.057685383251844,28,13902820.82034175,3.312830250668489e-06,7.1581671400889666e-06,-0.5371957393792686
1286,LOWZ South,0.836,1.905,0.224,50.813,233.66720649662997,128,30775218.536377195,7.592706651958575e-06,7.1581671400889666e-06,0.060705415697265744
1710,LOWZ South,25.084,11.225,0.373,76.942,827.48316468772,407,106848160.39109531,7.744477412235186e-06,8.493616139916026e-06,-0.08820021005661391
3821,LOWZ South,14.996,18.816,0.392,60.208,493.95148032035206,212,51196378.26978878,9.648172331983786e-06,8.493616139916026e-06,0.1359322311073002
1465,LOWZ South,25.873,5.274,0.223,39.024,105.2499926602692,60,13940295.672771206,7.550054541945483e-06,7.1581671400889666e-06,0.05474689179325947
1995,LOWZ South,16.408,-1.955,0.22,34.822,77.9554393729169,49,9904618.900122615,7.870614726221506e-06,7.1581671400889666e-06,0.09952933092921389
2508,LOWZ South,19.258,-2.183,0.285,31.307,40.95213572450301,20,7197820.236215298,5.689519101693507e-06,7.1581671400889666e-06,-0.2051709620148946
5763,LOWZ South,343.329,29.51,0.283,61.776,230.7474950414731,142,55301382.578633234,4.172544777038302e-06,7.1581671400889666e-06,-0.41709313356624933
5825,LOWZ South,13.681,31.598,0.217,21.972,16.74323400071592,13,2488200.696733233,6.729052854417317e-06,7.1581671400889666e-06,-0.05994750852748547
3331,LOWZ South,332.353,8.544,0.407,32.286,111.03493164562157,47,7894404.286069614,1.4065017146582255e-05,6.64238378624601e-06,1.117465295472064
1031,LOWZ South,333.45,5.807,0.223,25.456,41.78589924557077,22,3869431.147232509,1.0798977331708522e-05,7.1581671400889666e-06,0.5086232439627423
1241,LOWZ South,353.267,1.914,0.322,78.671,982.6748985105625,536,114214343.57660791,8.603778367394327e-06,8.493616139916026e-06,0.012970003078028265
5745,LOWZ South,23.28,30.523,0.377,50.884,230.5060522401254,113,30904403.688917022,7.458679823121446e-06,8.493616139916026e-06,-0.12184872729659428
